store_id,retailer,retailer_key,address,zip_code,full_address,latitude,longitude,geocode_source,geocode_confidence
3224,Jewel-Osco,jewelosco,6430 W Irving Park Rd,60634,"6430 W Irving Park Rd, Chicago, IL 60634",41.9463,-87.8061,zip_centroid,zip_centroid
3484,Jewel-Osco,jewelosco,5667 W Touhy Ave,60714,"5667 W Touhy Ave, Niles, IL 60714",42.0312,-87.8112,zip_centroid,zip_centroid
1296,Jewel-Osco,jewelosco,7342 W Foster Ave,60656,"7342 W Foster Ave, Chicago, IL 60656",41.9735,-87.8658,zip_centroid,zip_centroid
4029,Jewel-Osco,jewelosco,9528 S Roberts Rd,60457,"9528 S Roberts Rd, Hickory Hills, IL 60457",41.7262,-87.8289,zip_centroid,zip_centroid
3290,Jewel-Osco,jewelosco,800 W North Ave,60160,"800 W North Ave, Melrose Park, IL 60160",41.9003,-87.8581,zip_centroid,zip_centroid
2265,Jewel-Osco,jewelosco,507 E Woodlawn Ave,60526,"507 E Woodlawn Ave, La Grange Park, IL 60526",41.8318,-87.874,zip_centroid,zip_centroid
3456,Jewel-Osco,jewelosco,411 N Green Bay Rd,60091,"411 N Green Bay Rd, Wilmette, IL 60091",42.0765,-87.7246,zip_centroid,zip_centroid
3465,Jewel-Osco,jewelosco,9449 N Skokie Blvd,60077,"9449 N Skokie Blvd, Skokie, IL 60077",42.0345,-87.7541,zip_centroid,zip_centroid
3471,Jewel-Osco,jewelosco,1517 Sheridan Rd,60091,"1517 Sheridan Rd, Wilmette, IL 60091",42.0765,-87.7246,zip_centroid,zip_centroid
2363,Jewel-Osco,jewelosco,5616 W 159th St,60452,"5616 W 159th St, Oak Forest, IL 60452",41.6077,-87.7542,zip_centroid,zip_centroid
3053,Jewel-Osco,jewelosco,12803 S Harlem Ave,60463,"12803 S Harlem Ave, Palos Heights, IL 60463",41.6621,-87.7927,zip_centroid,zip_centroid
659,Jewel-Osco,jewelosco,3153 W 183rd,60430,"3153 W 183rd, Homewood, IL 60430",41.5556,-87.6616,zip_centroid,zip_centroid
3477,Jewel-Osco,jewelosco,4734 N Cumberland Ave,60656,"4734 N Cumberland Ave, Chicago, IL 60656",41.9735,-87.8658,zip_centroid,zip_centroid
3446,Jewel-Osco,jewelosco,7900 Milwaukee Ave,60714,"7900 Milwaukee Ave, Niles, IL 60714",42.0312,-87.8112,zip_centroid,zip_centroid
3481,Jewel-Osco,jewelosco,481 Busse Hwy,60068,"481 Busse Hwy, Park Ridge, IL 60068",42.0122,-87.8417,zip_centroid,zip_centroid
3429,Jewel-Osco,jewelosco,8730 W Dempster,60714,"8730 W Dempster, Niles, IL 60714",42.0312,-87.8112,zip_centroid,zip_centroid
3425,Jewel-Osco,jewelosco,1500 S Lee St,60018,"1500 S Lee St, Des Plaines, IL 60018",42.0155,-87.8687,zip_centroid,zip_centroid
4057,Jewel-Osco,jewelosco,10203 W Grand Ave,60131,"10203 W Grand Ave, Franklin Park, IL 60131",41.9339,-87.8734,zip_centroid,zip_centroid
1,Jewel-Osco,jewelosco,1340 Patriot Blvd,60026,"1340 Patriot Blvd, Glenview, IL 60026",42.0698,-87.7878,zip_centroid,zip_centroid
3165,Jewel-Osco,jewelosco,17117 S Harlem Ave,60477,"17117 S Harlem Ave, Tinley Park, IL 60477",41.5825,-87.805,zip_centroid,zip_centroid
3167,Jewel-Osco,jewelosco,3220 Chicago Rd,60411,"3220 Chicago Rd, South Chicago Heights, IL 60411",41.5087,-87.5904,zip_centroid,zip_centroid
754,Jewel-Osco,jewelosco,5545 S Brainard Ave,60525,"5545 S Brainard Ave, Countryside, IL 60525",41.7842,-87.8689,zip_centroid,zip_centroid
4228,Jewel-Osco,jewelosco,2128 S Mannheim Rd,60154,"2128 S Mannheim Rd, Westchester, IL 60154",41.8524,-87.8845,zip_centroid,zip_centroid
2160,Jewel-Osco,jewelosco,9652 W 131st St,60464,"9652 W 131st St, Palos Park, IL 60464",41.6624,-87.8521,zip_centroid,zip_centroid
3051,Jewel-Osco,jewelosco,9350 W 159th St,60462,"9350 W 159th St, Orland Park, IL 60462",41.6194,-87.8423,zip_centroid,zip_centroid
3473,Jewel-Osco,jewelosco,819 S Elmhurst Rd,60016,"819 S Elmhurst Rd, Des Plaines, IL 60016",42.0467,-87.8859,zip_centroid,zip_centroid
3495,Jewel-Osco,jewelosco,1127 S York Rd,60106,"1127 S York Rd, Bensenville, IL 60106",41.9501,-87.945,zip_centroid,zip_centroid
3341,Jewel-Osco,jewelosco,343 W Irving Park Rd,60191,"343 W Irving Park Rd, Wood Dale, IL 60191",41.9602,-87.981,zip_centroid,zip_centroid
3220,Jewel-Osco,jewelosco,20 W Biesterfield,60007,"20 W Biesterfield, Elk Grove Village, IL 60007",42.0076,-87.9931,zip_centroid,zip_centroid
3294,Jewel-Osco,jewelosco,140 W Lake St,60101,"140 W Lake St, Addison, IL 60101",41.9335,-88.0054,zip_centroid,zip_centroid
3346,Jewel-Osco,jewelosco,153 Schiller St,60126,"153 Schiller St, Elmhurst, IL 60126",41.8927,-87.941,zip_centroid,zip_centroid
3461,Jewel-Osco,jewelosco,1860 S Arlington Heights Rd,60005,"1860 S Arlington Heights Rd, Arlington Heights, IL 60005",42.0639,-87.9856,zip_centroid,zip_centroid
3476,Jewel-Osco,jewelosco,333 E Euclid Ave,60056,"333 E Euclid Ave, Mount Prospect, IL 60056",42.0624,-87.9377,zip_centroid,zip_centroid
3284,Jewel-Osco,jewelosco,33 E St Charles Rd,60181,"33 E St Charles Rd, Villa Park, IL 60181",41.8799,-87.9782,zip_centroid,zip_centroid
3426,Jewel-Osco,jewelosco,2502 N Waukegan Rd,60025,"2502 N Waukegan Rd, Glenview, IL 60025",42.0758,-87.8223,zip_centroid,zip_centroid
2219,Jewel-Osco,jewelosco,2775 Pfingsten Rd,60026,"2775 Pfingsten Rd, Glenview, IL 60026",42.0698,-87.7878,zip_centroid,zip_centroid
1156,Jewel-Osco,jewelosco,446 S Washington Ave,60901,"446 S Washington Ave, Kankakee, IL 60901",41.1166,-87.8696,zip_centroid,zip_centroid
2488,Jewel-Osco,jewelosco,655 Main St NW,60914,"655 Main St NW, Bourbonnais, IL 60914",41.1661,-87.879,zip_centroid,zip_centroid
3745,Jewel-Osco,jewelosco,2707 E Division St,60416,"2707 E Division St, Diamond, IL 60416",41.2908,-88.2823,zip_centroid,zip_centroid
3776,Jewel-Osco,jewelosco,2021 E Laraway Rd,60451,"2021 E Laraway Rd, New Lenox, IL 60451",41.5067,-87.9631,zip_centroid,zip_centroid
52,Jewel-Osco,jewelosco,21164 S La Grange Rd,60423,"21164 S La Grange Rd, Frankfort, IL 60423",41.5094,-87.8248,zip_centroid,zip_centroid
3178,Jewel-Osco,jewelosco,475 N Nelson Rd,60451,"475 N Nelson Rd, New Lenox, IL 60451",41.5067,-87.9631,zip_centroid,zip_centroid
3730,Jewel-Osco,jewelosco,2051 Ridge Rd,60447,"2051 Ridge Rd, Minooka, IL 60447",41.4615,-88.2786,zip_centroid,zip_centroid
1074,Jewel-Osco,jewelosco,1401 W Jefferson St,60435,"1401 W Jefferson St, Joliet, IL 60435",41.5454,-88.1299,zip_centroid,zip_centroid
3192,Jewel-Osco,jewelosco,17930 Wolf Rd,60467,"17930 Wolf Rd, Orland Park, IL 60467",41.6018,-87.8899,zip_centroid,zip_centroid
3084,Jewel-Osco,jewelosco,199 Brookforest Ave,60404,"199 Brookforest Ave, Shorewood, IL 60404",41.5076,-88.2169,zip_centroid,zip_centroid
3741,Jewel-Osco,jewelosco,1414 N Division St,60450,"1414 N Division St, Morris, IL 60450",41.3672,-88.4178,zip_centroid,zip_centroid
224,Jewel-Osco,jewelosco,1537 N Larkin,60435,"1537 N Larkin, Joliet, IL 60435",41.5454,-88.1299,zip_centroid,zip_centroid
3720,Jewel-Osco,jewelosco,16625 W 159th St,60441,"16625 W 159th St, Lockport, IL 60441",41.593,-88.0507,zip_centroid,zip_centroid
80,Jewel-Osco,jewelosco,2480 Route 59,60586,"2480 Route 59, Plainfield, IL 60586",41.5642,-88.2178,zip_centroid,zip_centroid
1303,Jewel-Osco,jewelosco,14200 S Bell Rd,60491,"14200 S Bell Rd, Homer Glen, IL 60491",41.6028,-87.9599,zip_centroid,zip_centroid
3381,Jewel-Osco,jewelosco,220 W Peace Rd,60178,"220 W Peace Rd, Sycamore, IL 60178",41.9911,-88.6928,zip_centroid,zip_centroid
3503,Jewel-Osco,jewelosco,145 S Eastwood Dr,60098,"145 S Eastwood Dr, Woodstock, IL 60098",42.3198,-88.4477,zip_centroid,zip_centroid
3272,Jewel-Osco,jewelosco,1320 Sycamore Rd,60115,"1320 Sycamore Rd, Dekalb, IL 60115",41.9008,-88.7548,zip_centroid,zip_centroid
3198,Jewel-Osco,jewelosco,10090 HWY 47,60142,"10090 HWY 47, Huntley, IL 60142",42.1756,-88.4268,zip_centroid,zip_centroid
3394,Jewel-Osco,jewelosco,13200 Village Green Dr,60142,"13200 Village Green Dr, Huntley, IL 60142",42.1756,-88.4268,zip_centroid,zip_centroid
1256,Jewel-Osco,jewelosco,103 S Randall Rd,60102,"103 S Randall Rd, Algonquin, IL 60102",42.1641,-88.3064,zip_centroid,zip_centroid
2517,Jewel-Osco,jewelosco,6140 Northwest Hwy,60014,"6140 Northwest Hwy, Crystal Lake, IL 60014",42.2308,-88.3324,zip_centroid,zip_centroid
1518,Jewel-Osco,jewelosco,4222 W Elm St,60050,"4222 W Elm St, McHenry, IL 60050",42.3311,-88.2955,zip_centroid,zip_centroid
1306,Jewel-Osco,jewelosco,1250 W Main St,60118,"1250 W Main St, West Dundee, IL 60118",42.0962,-88.2902,zip_centroid,zip_centroid
2310,Jewel-Osco,jewelosco,1501 E Algonquin Rd,60102,"1501 E Algonquin Rd, Algonquin, IL 60102",42.1641,-88.3064,zip_centroid,zip_centroid
3496,Jewel-Osco,jewelosco,696 Northwest Hwy,60013,"696 Northwest Hwy, Cary, IL 60013",42.2196,-88.2426,zip_centroid,zip_centroid
3347,Jewel-Osco,jewelosco,800 N Main St,60119,"800 N Main St, Elburn, IL 60119",41.8824,-88.4611,zip_centroid,zip_centroid
2313,Jewel-Osco,jewelosco,1660 Larkin Ave,60123,"1660 Larkin Ave, Elgin, IL 60123",42.0376,-88.3186,zip_centroid,zip_centroid
3343,Jewel-Osco,jewelosco,375 Randall Rd,60177,"375 Randall Rd, South Elgin, IL 60177",41.9969,-88.2986,zip_centroid,zip_centroid
2507,Jewel-Osco,jewelosco,800 NW Hwy 14,60021,"800 NW Hwy 14, Fox River Grove, IL 60021",42.1936,-88.2205,zip_centroid,zip_centroid
3415,Jewel-Osco,jewelosco,2401 Route 12,60081,"2401 Route 12, Spring Grove, IL 60081",42.4413,-88.2237,zip_centroid,zip_centroid
3291,Jewel-Osco,jewelosco,1040 Summit Ave,60120,"1040 Summit Ave, Elgin, IL 60120",42.0384,-88.2606,zip_centroid,zip_centroid
3453,Jewel-Osco,jewelosco,1350 US Route 12,60020,"1350 US Route 12, Fox Lake, IL 60020",42.3937,-88.1648,zip_centroid,zip_centroid
3331,Jewel-Osco,jewelosco,2073 Prairie St,60174,"2073 Prairie St, St Charles, IL 60174",41.9194,-88.307,zip_centroid,zip_centroid
3515,Jewel-Osco,jewelosco,547 W Liberty St,60084,"547 W Liberty St, Wauconda, IL 60084",42.2636,-88.1333,zip_centroid,zip_centroid
122,Jewel-Osco,jewelosco,2010 1st St A,61265,"2010 1st St A, Moline, IL 61265",41.4906,-90.498,zip_centroid,zip_centroid
3770,Jewel-Osco,jewelosco,107 Avenue Of The Cities,61244,"107 Avenue Of The Cities, East Moline, IL 61244",41.5118,-90.4321,zip_centroid,zip_centroid
3088,Jewel-Osco,jewelosco,1312 John Deere Expy,61282,"1312 John Deere Expy, Silvis, IL 61282",41.5007,-90.4126,zip_centroid,zip_centroid
3073,Jewel-Osco,jewelosco,901 S Cottage Ave,61761,"901 S Cottage Ave, Normal, IL 61761",40.5124,-88.9883,zip_centroid,zip_centroid
3775,Jewel-Osco,jewelosco,2103 N Veterans Pkwy,61704,"2103 N Veterans Pkwy, Bloomington, IL 61704",40.4705,-88.9433,zip_centroid,zip_centroid
116,Jewel-Osco,jewelosco,2203 E Oakland Ave,61701,"2203 E Oakland Ave, Bloomington, IL 61701",40.4783,-88.9893,zip_centroid,zip_centroid
2702,Jewel-Osco,jewelosco,234 E Veterans Pkwy,60560,"234 E Veterans Pkwy, Yorkville, IL 60560",41.6387,-88.4438,zip_centroid,zip_centroid
3374,Jewel-Osco,jewelosco,465 N Route 47,60554,"465 N Route 47, Sugar Grove, IL 60554",41.7741,-88.4397,zip_centroid,zip_centroid
81,Jewel-Osco,jewelosco,3795 Orchard Rd,60543,"3795 Orchard Rd, Oswego, IL 60543",41.6849,-88.3453,zip_centroid,zip_centroid
4252,Jewel-Osco,jewelosco,1952 W Galena Blvd,60506,"1952 W Galena Blvd, Aurora, IL 60506",41.7664,-88.3446,zip_centroid,zip_centroid
4138,Jewel-Osco,jewelosco,2540 US-30,60543,"2540 US-30, Oswego, IL 60543",41.6849,-88.3453,zip_centroid,zip_centroid
3219,Jewel-Osco,jewelosco,119 S Randall Rd,60510,"119 S Randall Rd, Batavia, IL 60510",41.8482,-88.3098,zip_centroid,zip_centroid
1190,Jewel-Osco,jewelosco,13460 S Rt 59,60585,"13460 S Rt 59, Plainfield, IL 60585",41.6558,-88.2203,zip_centroid,zip_centroid
3191,Jewel-Osco,jewelosco,20 S Weber Rd,60446,"20 S Weber Rd, Romeoville, IL 60446",41.6404,-88.0696,zip_centroid,zip_centroid
3650,Tom Thumb,tomthumb,14999 Preston Rd,75254,"14999 Preston Rd, Dallas, TX 75254",32.9503,-96.819,zip_centroid,zip_centroid
2643,Tom Thumb,tomthumb,14280 Marsh Ln,75001,"14280 Marsh Ln, Addison, TX 75001",32.96,-96.8385,zip_centroid,zip_centroid
4105,Tom Thumb,tomthumb,4625 Frankford Rd,75287,"4625 Frankford Rd, Dallas, TX 75287",33.0005,-96.8314,zip_centroid,zip_centroid
3582,Tom Thumb,tomthumb,18212 Preston Rd,75252,"18212 Preston Rd, Dallas, TX 75252",32.9968,-96.7921,zip_centroid,zip_centroid
269,Albertsons,albertsons,2150 N Josey Ln,75006,"2150 N Josey Ln, Carrollton, TX 75006",32.9657,-96.8825,zip_centroid,zip_centroid
3637,Tom Thumb,tomthumb,1380 W Campbell Rd,75080,"1380 W Campbell Rd, Richardson, TX 75080",32.966,-96.7452,zip_centroid,zip_centroid
1540,Tom Thumb,tomthumb,3757 Forest Ln,75244,"3757 Forest Ln, Dallas, TX 75244",32.9322,-96.8353,zip_centroid,zip_centroid
3597,Tom Thumb,tomthumb,11920 Preston Rd,75230,"11920 Preston Rd, Dallas, TX 75230",32.8999,-96.7897,zip_centroid,zip_centroid
4566,Market Street,shopmarketstreet,1929 Preston Rd,75093,"1929 Preston Rd, Plano, TX 75093",33.0299,-96.7889,zip_centroid,zip_centroid
2526,Tom Thumb,tomthumb,819 Arapaho Rd,75080,"819 Arapaho Rd, Richardson, TX 75080",32.966,-96.7452,zip_centroid,zip_centroid
3522,Tom Thumb,tomthumb,522 Royal Ln,75230,"522 Royal Ln, Dallas, TX 75230",32.8999,-96.7897,zip_centroid,zip_centroid
2590,Tom Thumb,tomthumb,4112 N Josey Ln,75007,"4112 N Josey Ln, Carrollton, TX 75007",33.0033,-96.882,zip_centroid,zip_centroid
2570,Tom Thumb,tomthumb,5968 W Parker Rd,75093,"5968 W Parker Rd, Plano, TX 75093",33.0299,-96.7889,zip_centroid,zip_centroid
3641,Tom Thumb,tomthumb,3411 Custer Pkwy,75080,"3411 Custer Pkwy, Richardson, TX 75080",32.966,-96.7452,zip_centroid,zip_centroid
2544,Tom Thumb,tomthumb,10455 N Central Expwy,75231,"10455 N Central Expwy, Dallas, TX 75231",32.8756,-96.7495,zip_centroid,zip_centroid
2554,Tom Thumb,tomthumb,3100 Independence Pkwy,75075,"3100 Independence Pkwy, Plano, TX 75075",33.025,-96.7397,zip_centroid,zip_centroid
2503,Tom Thumb,tomthumb,4001 Villanova St,75225,"4001 Villanova St, Dallas, TX 75225",32.8628,-96.7918,zip_centroid,zip_centroid
3608,Tom Thumb,tomthumb,7700 Northwest Hwy,75225,"7700 Northwest Hwy, Dallas, TX 75225",32.8628,-96.7918,zip_centroid,zip_centroid
3560,Tom Thumb,tomthumb,8698 Skillman St,75243,"8698 Skillman St, Dallas, TX 75243",32.9103,-96.7285,zip_centroid,zip_centroid
2595,Tom Thumb,tomthumb,3945 Legacy Dr,75023,"3945 Legacy Dr, Plano, TX 75023",33.055,-96.7365,zip_centroid,zip_centroid
2990,Tom Thumb,tomthumb,7117 Inwood Rd,75209,"7117 Inwood Rd, Dallas, TX 75209",32.8456,-96.826,zip_centroid,zip_centroid
2642,Tom Thumb,tomthumb,5809 E Lovers Ln,75206,"5809 E Lovers Ln, Dallas, TX 75206",32.831,-96.7692,zip_centroid,zip_centroid
4260,Albertsons,albertsons,2165 E Buckingham Dr,75081,"2165 E Buckingham Dr, Richardson, TX 75081",32.9462,-96.7058,zip_centroid,zip_centroid
263,Market Street,shopmarketstreet,985 W Bethany Dr,75013,"985 W Bethany Dr, Allen, TX 75013",33.1186,-96.6773,zip_centroid,zip_centroid
1788,Tom Thumb,tomthumb,7801 Alma Dr,75025,"7801 Alma Dr, Plano, TX 75025",33.0784,-96.7291,zip_centroid,zip_centroid
3853,Tom Thumb,tomthumb,3001 Hardin Blvd,75070,"3001 Hardin Blvd, McKinney, TX 75070",33.1976,-96.6153,zip_centroid,zip_centroid
4234,Albertsons,albertsons,3001 S Central Expy,75070,"3001 S Central Expy, McKinney, TX 75070",33.1976,-96.6153,zip_centroid,zip_centroid
4561,Market Street,shopmarketstreet,6100 W El Dorado Pkwy,75070,"6100 W El Dorado Pkwy, McKinney, TX 75070",33.1976,-96.6153,zip_centroid,zip_centroid
296,Tom Thumb,tomthumb,6800 W Virginia Pkwy,75071,"6800 W Virginia Pkwy, McKinney, TX 75071",33.1976,-96.6153,zip_centroid,zip_centroid
4239,Tom Thumb,tomthumb,921 Westgate Way,75098,"921 Westgate Way, Wylie, TX 75098",33.0041,-96.5394,zip_centroid,zip_centroid
11,Tom Thumb,tomthumb,11401 Coit Rd,75035,"11401 Coit Rd, Frisco, TX 75035",33.1377,-96.7524,zip_centroid,zip_centroid
2581,Tom Thumb,tomthumb,4848 Preston Rd,75034,"4848 Preston Rd, Frisco, TX 75034",33.1499,-96.8241,zip_centroid,zip_centroid
1783,Tom Thumb,tomthumb,2645 Arapaho Rd,75044,"2645 Arapaho Rd, Garland, TX 75044",32.9522,-96.6654,zip_centroid,zip_centroid
685,Market Street,shopmarketstreet,4268 Legacy Dr,75034,"4268 Legacy Dr, Frisco, TX 75034",33.1499,-96.8241,zip_centroid,zip_centroid
2578,Tom Thumb,tomthumb,2535 Firewheel Pkwy,75040,"2535 Firewheel Pkwy, Garland, TX 75040",32.9227,-96.6248,zip_centroid,zip_centroid
2964,Tom Thumb,tomthumb,3070 N Goliad St,75087,"3070 N Goliad St, Rockwall, TX 75087",32.9492,-96.4418,zip_centroid,zip_centroid
2963,Tom Thumb,tomthumb,5550 FM 423,75036,"5550 FM 423, Frisco, TX 75036",33.1499,-96.8241,zip_centroid,zip_centroid
1781,Tom Thumb,tomthumb,106 N Denton Tap Rd,75019,"106 N Denton Tap Rd, Coppell, TX 75019",32.9673,-96.9805,zip_centroid,zip_centroid
1564,Market Street,shopmarketstreet,700 N Denton Tap Rd,75019,"700 N Denton Tap Rd, Coppell, TX 75019",32.9673,-96.9805,zip_centroid,zip_centroid
1785,Tom Thumb,tomthumb,1075 W FM3040,75067,"1075 W FM3040, Lewisville, TX 75067",33.0198,-96.9925,zip_centroid,zip_centroid
3621,Tom Thumb,tomthumb,4010 N Macarthur Blvd,75038,"4010 N Macarthur Blvd, Irving, TX 75038",32.8653,-96.9905,zip_centroid,zip_centroid
3652,Tom Thumb,tomthumb,745 Cross Timbers Rd,75028,"745 Cross Timbers Rd, Flower Mound, TX 75028",33.0383,-97.0745,zip_centroid,zip_centroid
3565,Market Street,shopmarketstreet,3800 Long Prairie Rd,75028,"3800 Long Prairie Rd, Flower Mound, TX 75028",33.0383,-97.0745,zip_centroid,zip_centroid
3575,Tom Thumb,tomthumb,2301 Justin Rd,75028,"2301 Justin Rd, Flower Mound, TX 75028",33.0383,-97.0745,zip_centroid,zip_centroid
4191,Albertsons,albertsons,4351 FM 2181,76210,"4351 FM 2181, Corinth, TX 76210",33.1428,-97.0727,zip_centroid,zip_centroid
1854,Tom Thumb,tomthumb,4301 Cross Timbers Rd,75028,"4301 Cross Timbers Rd, Flower Mound, TX 75028",33.0383,-97.0745,zip_centroid,zip_centroid
2562,Market Street,shopmarketstreet,11999 Dallas Pkwy,75033,"11999 Dallas Pkwy, Frisco, TX 75033",33.2559,-96.8853,zip_centroid,zip_centroid
3625,Tom Thumb,tomthumb,302 S Park Blvd,76051,"302 S Park Blvd, Grapevine, TX 76051",32.9328,-97.0808,zip_centroid,zip_centroid
70,Tom Thumb,tomthumb,4000 Glade Rd,76034,"4000 Glade Rd, Colleyville, TX 76034",32.8872,-97.146,zip_centroid,zip_centroid
106,Albertsons,albertsons,1155 N Main St,76039,"1155 N Main St, Euless, TX 76039",32.8582,-97.0832,zip_centroid,zip_centroid
2580,Tom Thumb,tomthumb,100 W Southlake Blvd,76092,"100 W Southlake Blvd, Southlake, TX 76092",32.9485,-97.1524,zip_centroid,zip_centroid
1860,Market Street,shopmarketstreet,5605 Colleyville Blvd,76034,"5605 Colleyville Blvd, Colleyville, TX 76034",32.8872,-97.146,zip_centroid,zip_centroid
36,Albertsons,albertsons,2200 W Shady Grove Rd,75060,"2200 W Shady Grove Rd, Irving, TX 75060",32.8023,-96.9597,zip_centroid,zip_centroid
1789,Tom Thumb,tomthumb,101 Trophy Lake Dr,76262,"101 Trophy Lake Dr, Trophy Club, TX 76262",33.0211,-97.2127,zip_centroid,zip_centroid
12,Tom Thumb,tomthumb,1046 Market Wy,76226,"1046 Market Wy, Argyle, TX 76226",33.1062,-97.16,zip_centroid,zip_centroid
1780,Tom Thumb,tomthumb,1000 Keller Pkwy,76248,"1000 Keller Pkwy, Keller, TX 76248",32.9276,-97.2489,zip_centroid,zip_centroid
2609,Tom Thumb,tomthumb,612 Grapevine Hwy,76054,"612 Grapevine Hwy, Hurst, TX 76054",32.8558,-97.1755,zip_centroid,zip_centroid
1262,Albertsons,albertsons,1300 Airport Freeway,76022,"1300 Airport Freeway, Bedford, TX 76022",32.8297,-97.1454,zip_centroid,zip_centroid
4267,Albertsons,albertsons,6249 Rufe Snow Dr,76148,"6249 Rufe Snow Dr, Watauga, TX 76148",32.8621,-97.2508,zip_centroid,zip_centroid
4152,Albertsons,albertsons,2321 W University Dr,76201,"2321 W University Dr, Denton, TX 76201",33.2289,-97.1314,zip_centroid,zip_centroid
4151,Albertsons,albertsons,4400 Western Center Blvd,76137,"4400 Western Center Blvd, Fort Worth, TX 76137",32.8664,-97.2891,zip_centroid,zip_centroid
3099,Tom Thumb,tomthumb,551 Laurence Dr,75032,"551 Laurence Dr, Rockwall, TX 75032",32.886,-96.4095,zip_centroid,zip_centroid
1925,Tom Thumb,tomthumb,8805 Lakeview Pkwy,75088,"8805 Lakeview Pkwy, Rowlett, TX 75088",32.9031,-96.5472,zip_centroid,zip_centroid
26,Tom Thumb,tomthumb,435 S FM 548,75126,"435 S FM 548, Forney, TX 75126",32.7491,-96.4598,zip_centroid,zip_centroid
4265,Albertsons,albertsons,5710 Broadway Blvd,75043,"5710 Broadway Blvd, Garland, TX 75043",32.8565,-96.5999,zip_centroid,zip_centroid
4788,Tom Thumb,tomthumb,3400 Beltline Rd,75182,"3400 Beltline Rd, Sunnyvale, TX 75182",32.797,-96.5616,zip_centroid,zip_centroid
1784,Tom Thumb,tomthumb,1501 Pioneer Rd,75149,"1501 Pioneer Rd, Mesquite, TX 75149",32.7678,-96.6082,zip_centroid,zip_centroid
2561,Tom Thumb,tomthumb,925 Northwest Hwy,75041,"925 Northwest Hwy, Garland, TX 75041",32.8794,-96.6411,zip_centroid,zip_centroid
4129,Albertsons,albertsons,2828 Motley Dr,75150,"2828 Motley Dr, Mesquite, TX 75150",32.8154,-96.6307,zip_centroid,zip_centroid
4289,Albertsons,albertsons,320 Casa Linda Plaza,75218,"320 Casa Linda Plaza, Dallas, TX 75218",32.8463,-96.6972,zip_centroid,zip_centroid
3570,Tom Thumb,tomthumb,7331 Gaston Ave,75214,"7331 Gaston Ave, Dallas, TX 75214",32.8248,-96.7498,zip_centroid,zip_centroid
2534,Tom Thumb,tomthumb,6333 E Mockingbird Ln,75214,"6333 E Mockingbird Ln, Dallas, TX 75214",32.8248,-96.7498,zip_centroid,zip_centroid
3658,Tom Thumb,tomthumb,2755 N Collins St,76006,"2755 N Collins St, Arlington, TX 76006",32.7785,-97.0834,zip_centroid,zip_centroid
4231,Albertsons,albertsons,215 N Carrier Pkwy,75050,"215 N Carrier Pkwy, Grand Prairie, TX 75050",32.7649,-97.0112,zip_centroid,zip_centroid
2686,Tom Thumb,tomthumb,1701 Randol Mill Rd,76012,"1701 Randol Mill Rd, Arlington, TX 76012",32.754,-97.1348,zip_centroid,zip_centroid
3569,Tom Thumb,tomthumb,3878 Oaklawn Ave #18,75219,"3878 Oaklawn Ave #18, Dallas, TX 75219",32.8132,-96.8142,zip_centroid,zip_centroid
1973,Tom Thumb,tomthumb,7000 Snider Plaza,75205,"7000 Snider Plaza, Dallas, TX 75205",32.826,-96.7843,zip_centroid,zip_centroid
3296,Tom Thumb,tomthumb,2380 Field St,75201,"2380 Field St, Dallas, TX 75201",32.7904,-96.8044,zip_centroid,zip_centroid
3311,Tom Thumb,tomthumb,2727 Live Oak St,75204,"2727 Live Oak St, Dallas, TX 75204",32.8038,-96.7851,zip_centroid,zip_centroid
1786,Tom Thumb,tomthumb,4215 S Carrier Pkwy,75052,"4215 S Carrier Pkwy, Grand Prairie, TX 75052",32.6605,-97.0311,zip_centroid,zip_centroid
3617,Tom Thumb,tomthumb,2611 W Park Row Dr,76013,"2611 W Park Row Dr, Arlington, TX 76013",32.7199,-97.1442,zip_centroid,zip_centroid
3614,Tom Thumb,tomthumb,315 S Hampton Rd,75208,"315 S Hampton Rd, Dallas, TX 75208",32.7492,-96.8389,zip_centroid,zip_centroid
3563,Tom Thumb,tomthumb,633 W Wheatland Rd,75116,"633 W Wheatland Rd, Duncanville, TX 75116",32.6587,-96.9114,zip_centroid,zip_centroid
4163,Albertsons,albertsons,5950 S Cooper St,76017,"5950 S Cooper St, Arlington, TX 76017",32.6555,-97.1599,zip_centroid,zip_centroid
4272,Albertsons,albertsons,850 E Loop 820,76112,"850 E Loop 820, Fort Worth, TX 76112",32.7493,-97.2181,zip_centroid,zip_centroid
4142,Albertsons,albertsons,301 SW Plaza Shopping Center,76016,"301 SW Plaza Shopping Center, Arlington, TX 76016",32.6889,-97.1905,zip_centroid,zip_centroid
4133,Albertsons,albertsons,427 E FM 1382,75104,"427 E FM 1382, Cedar Hill, TX 75104",32.5885,-96.9438,zip_centroid,zip_centroid
3623,Tom Thumb,tomthumb,210 E Pleasant Run Rd,75115,"210 E Pleasant Run Rd, Desoto, TX 75115",32.6041,-96.8653,zip_centroid,zip_centroid
696,Market Street,shopmarketstreet,3145 E Broad St,76063,"3145 E Broad St, Mansfield, TX 76063",32.5773,-97.1416,zip_centroid,zip_centroid
3042,Albertsons,albertsons,6220 US Hwy 287,76001,"6220 US Hwy 287, Arlington, TX 76001",32.6289,-97.1517,zip_centroid,zip_centroid
